Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
27/01/2015,23:25:09,408.26,412.09,411.1,0,2.24,0,,,,,0
27/01/2015,23:30:09,408.49,412.96,411.63,0,2.31,0,,,,,0
27/01/2015,23:35:09,408.98,413.29,412.21,0,2.27,0,,,,,0
27/01/2015,23:40:09,408.11,413.01,412.8,0,2.23,0,,,,,0
27/01/2015,23:45:09,409.97,414.38,412.92,0,2.29,0,,,,,0
27/01/2015,23:50:09,410.64,415.14,413.68,0,2.25,0,,,,,0
27/01/2015,23:55:09,410.05,414.33,413.43,0,2.26,0,,,,,0
28/01/2015,00:00:09,409.36,414.02,412.81,0,2.28,0,,,,,0
28/01/2015,00:05:09,410.16,414.78,413.75,0,2.31,0,,,,,0
28/01/2015,00:10:09,409.27,413.83,412.66,0,2.24,0,,,,,0
28/01/2015,00:15:09,407.62,412.2,412.24,0,2.25,0,,,,,0
28/01/2015,00:20:09,409.1,413.75,412.32,0,2.36,0,,,,,0
28/01/2015,00:25:09,408.77,413.41,412.29,0,2.27,0,,,,,0
28/01/2015,00:30:09,409.44,413.66,412.67,0,2.25,0,,,,,0
28/01/2015,00:35:09,408.73,413.42,412.4,0,2.24,0,,,,,0
28/01/2015,00:40:09,409.01,413.65,412.19,0,2.25,0,,,,,0
28/01/2015,00:45:09,410.24,415.01,413.59,0,2.32,0,,,,,0
28/01/2015,00:50:09,409.64,414.83,413.57,0,2.3,0,,,,,0
28/01/2015,00:55:09,409.74,414.63,413.19,0,2.32,0,,,,,0
28/01/2015,01:00:09,410.71,415.31,413.65,0,2.29,0,,,,,0
28/01/2015,01:05:09,410.44,415.53,414.7,0,2.27,0,,,,,0
28/01/2015,01:10:09,410.44,414.88,414.08,0,2.27,0,,,,,0
28/01/2015,01:15:09,410.53,415.02,414.04,0,2.36,0,,,,,0
28/01/2015,01:20:09,409.57,414.86,413.76,0,2.38,0,,,,,0
28/01/2015,01:25:09,409.93,414.89,413.7,0,2.35,0,,,,,0
28/01/2015,01:30:09,410.08,415.03,413.49,0,2.35,0,,,,,0
28/01/2015,01:35:09,411.09,415.8,413.94,0,2.3,0,,,,,0
28/01/2015,01:40:09,411.37,415.98,415.14,0,2.28,0,,,,,0
28/01/2015,01:45:09,410.82,414.98,413.92,0,2.32,0,,,,,0
28/01/2015,01:50:09,411.6,416.5,414.58,0,2.33,0,,,,,0
28/01/2015,01:55:09,411.08,415.84,414.36,0,2.33,0,,,,,0
28/01/2015,02:00:09,411.1,416.07,414.73,0,2.33,0,,,,,0
28/01/2015,02:05:09,408.46,413.75,412.64,0,2.29,0,,,,,0
28/01/2015,02:10:09,407.93,412.99,411.15,0,2.35,0,,,,,0
28/01/2015,02:15:09,409.46,413.97,412.82,0,2.27,0,,,,,0
28/01/2015,02:20:09,408.89,414.12,413.04,0,2.32,0,,,,,0
28/01/2015,02:25:09,408.11,413.34,412.13,0,2.35,0,,,,,0
28/01/2015,02:30:09,409.22,414.23,412.89,0,2.29,0,,,,,0
28/01/2015,02:35:09,408.12,413.15,412.82,0,2.36,0,,,,,0
28/01/2015,02:40:09,408.64,412.85,411.43,0,2.26,0,,,,,0
28/01/2015,02:45:09,408.57,413.24,411.57,0,2.29,0,,,,,0
28/01/2015,02:50:09,408.99,414.22,412.73,0,2.31,0,,,,,0
28/01/2015,02:55:09,409.39,414.02,412.68,0,2.37,0,,,,,0
28/01/2015,03:00:09,409.15,413.81,412.47,0,2.32,0,,,,,0
28/01/2015,03:05:09,408.95,413.79,412.47,0,2.33,0,,,,,0
28/01/2015,03:10:09,409.19,414.35,412.5,0,2.33,0,,,,,0
28/01/2015,03:15:09,409.62,414.18,412.81,0,2.27,0,,,,,0
28/01/2015,03:20:09,409.3,414.26,412.76,0,2.28,0,,,,,0
28/01/2015,03:25:09,409.51,414.87,413.55,0,2.35,0,,,,,0
28/01/2015,03:30:09,409.41,414.32,413.36,0,2.33,0,,,,,0
28/01/2015,03:35:09,408.63,413.2,412.01,0,2.32,0,,,,,0
28/01/2015,03:40:09,409.34,414.23,412.86,0,2.33,0,,,,,0
28/01/2015,03:45:09,409.4,414.38,413.23,0,2.2,0,,,,,0
28/01/2015,03:50:09,409.93,414.57,413.64,0,2.25,0,,,,,0
28/01/2015,03:55:09,408.29,413.22,412.22,0,2.34,0,,,,,0
28/01/2015,04:00:09,408.53,413.57,411.89,0,2.33,0,,,,,0
28/01/2015,04:05:09,408.82,413.29,412.01,0,2.3,0,,,,,0
28/01/2015,04:10:09,407.87,412.83,412.18,0,2.32,0,,,,,0
28/01/2015,04:15:09,408.29,413.24,411.52,0,2.32,0,,,,,0
28/01/2015,04:20:09,409.18,413.96,412.62,0,2.31,0,,,,,0
28/01/2015,04:25:09,408.38,413.32,412.73,0,2.28,0,,,,,0
28/01/2015,04:30:09,408.51,413.4,411.62,0,2.38,0,,,,,0
28/01/2015,04:35:09,408.43,413.17,411.76,0,2.3,0,,,,,0
28/01/2015,04:40:09,408.33,413.18,411.89,0,2.29,0,,,,,0
28/01/2015,04:45:09,408.06,413.1,411.67,0,2.31,0,,,,,0
28/01/2015,04:50:09,408.96,413.53,412.48,0,2.28,0,,,,,0
28/01/2015,04:55:09,407.53,412.28,410.85,0,2.28,0,,,,,0
28/01/2015,05:00:09,406.4,411.62,410.33,0,2.31,0,,,,,0
28/01/2015,05:05:09,404.7,409.92,408.09,0,2.34,0,,,,,0
28/01/2015,05:10:09,406.38,411.32,410.19,0,2.3,0,,,,,0
28/01/2015,05:15:09,406.34,411.27,409.77,0,2.34,0,,,,,0
28/01/2015,05:20:09,406.38,411.01,409.42,0,2.26,0,,,,,0
28/01/2015,05:25:09,406.74,410.95,410.32,0,2.29,0,,,,,0
28/01/2015,05:30:09,406.58,411.12,410.9,0,2.24,0,,,,,0
28/01/2015,05:35:09,405.54,410.16,409.03,0,2.31,0,,,,,0
28/01/2015,05:40:09,405.6,410.75,409.48,0,2.34,0,,,,,0
28/01/2015,05:45:09,408.48,413.61,412.39,0,2.37,0,,,,,0
28/01/2015,05:50:09,411.8,416.47,415.61,0,2.42,0,,,,,0
28/01/2015,05:55:09,409.41,414.45,413.24,0,2.37,0,,,,,0
28/01/2015,06:00:09,409.03,414.24,413.14,0,2.39,0,,,,,0
28/01/2015,06:05:09,408.44,412.96,411.59,0,2.44,0,,,,,0
28/01/2015,06:10:09,408.28,413.28,413.02,0,2.39,0,,,,,0
28/01/2015,06:15:09,408.26,412.52,411.46,0,2.35,0,,,,,0
28/01/2015,06:20:09,408.14,412.87,412.01,0,2.25,0,,,,,0
28/01/2015,06:25:09,407.79,411.89,411.51,0,2.32,0,,,,,0
28/01/2015,06:30:09,406.75,411.39,410.22,0,2.33,0,,,,,0
28/01/2015,06:35:09,406.47,410.87,410.5,0,2.34,0,,,,,0
28/01/2015,06:40:09,405.87,411.31,410.03,0,2.35,0,,,,,0
28/01/2015,06:45:09,406.58,411.27,410.35,0,2.34,0,,,,,0
28/01/2015,06:50:09,405.5,410.66,408.51,0,2.47,0,,,,,0
28/01/2015,06:55:09,406.05,411.42,410.75,0,2.35,0,,,,,0
28/01/2015,07:00:09,405.73,410.71,409.36,0,2.34,0,,,,,0
28/01/2015,07:05:09,405.92,410.72,409.1,0,2.45,0,,,,,0
28/01/2015,07:10:09,405.91,411.05,409.43,0,2.39,0,,,,,0
28/01/2015,07:15:09,406.83,412.18,410.84,0,2.3,0,,,,,0
28/01/2015,07:20:09,406.48,411.97,410.21,0,2.39,0,,,,,0
28/01/2015,07:25:09,405.43,411.12,409.51,0,2.34,0,,,,,0
28/01/2015,07:30:09,406.19,411.91,410.15,0,2.37,0,,,,,0
28/01/2015,07:35:09,403.77,409.36,407.62,0,2.32,0,,,,,0
28/01/2015,07:40:09,402.48,408.47,406.83,0,2.4,0,,,,,0
28/01/2015,07:45:09,405.04,410.73,408.57,0,2.37,0,,,,,0
28/01/2015,07:50:09,403.75,409.62,408.24,0,2.4,0,,,,,0
28/01/2015,07:55:09,403.97,409.81,407.67,0,2.51,0,,,,,0
28/01/2015,08:00:09,405.74,410.76,408.33,1.05,2.94,0,,,,,392.14
28/01/2015,08:05:09,409.37,413.82,412.25,1.47,3.13,1.25,,,,,1009.17
28/01/2015,08:10:09,410.29,415.52,413.05,2.14,3.93,1.85,,,,,1506.4
28/01/2015,08:15:09,411.18,416.37,414.47,3.28,5.05,2.93,,,,,2323.86
28/01/2015,08:20:09,411.3,416.35,414.49,4.21,5.79,3.83,,,,,2982.91
28/01/2015,08:25:09,413,417.98,415.45,5.46,7.16,5,,,,,3873.52
28/01/2015,08:30:09,412.3,417.5,415.86,6.01,7.35,5.55,,,,,4264.62
28/01/2015,08:35:09,411.76,416.27,415.71,6.26,7.59,5.75,,,,,4426.59
28/01/2015,08:40:09,413.43,418.61,416.93,6.58,7.92,6.11,,,,,4679.38
28/01/2015,08:45:09,412.98,417.67,416.31,6.87,8.2,6.36,,,,,4870.73
28/01/2015,08:50:09,413.51,418.67,417.07,6.78,8.14,6.31,,,,,4830.99
28/01/2015,08:55:09,413.26,418.3,416.85,6.8,8.12,6.32,,,,,4843.45
28/01/2015,09:00:09,412.3,417.21,415.62,6.57,7.96,6.14,,,,,4677.61
28/01/2015,09:05:09,412.11,416.47,414.94,6.43,7.67,5.96,,,,,4558.94
28/01/2015,09:10:09,414.32,419.34,417.34,6.27,7.72,5.82,,,,,4473.1
28/01/2015,09:15:09,414.62,419.6,419.79,6.9,8.04,6.36,,,,,4925.48
28/01/2015,09:20:09,415.56,420.23,418.67,6.71,7.94,6.24,,,,,4809.35
28/01/2015,09:25:09,414.79,419.72,417.99,6.77,8.01,6.28,,,,,4829.6
28/01/2015,09:30:09,416.83,421.34,420.08,7.04,8.12,6.56,,,,,5060.44
28/01/2015,09:35:09,415.19,419.98,419.14,7.1,8.27,6.57,,,,,5057.18
28/01/2015,09:40:09,414.52,419.5,419.03,7.26,8.44,6.71,,,,,5182.21
28/01/2015,09:45:09,413.67,418.79,416.7,7.08,8.31,6.59,,,,,5029.26
28/01/2015,09:50:09,413.59,418.74,417.31,7.44,8.48,7,,,,,5316.7
28/01/2015,09:55:09,416.31,421.37,419.49,8.42,9.75,7.88,,,,,6038.11
28/01/2015,10:00:09,417.58,422.78,421.08,8.36,9.5,7.8,,,,,6000.06
28/01/2015,10:05:09,416.86,421.98,421.83,8.33,9.34,7.76,,,,,5972.04
28/01/2015,10:10:09,416.56,421.21,419.94,8.35,9.44,7.83,,,,,5994.95
28/01/2015,10:15:09,415.31,421.24,420.42,8.53,9.68,7.94,,,,,6076.91
28/01/2015,10:20:09,417.05,422.2,420.41,8.69,9.93,8.1,,,,,6225.42
28/01/2015,10:25:09,416.2,421.15,419.98,8.54,9.64,7.96,,,,,6103.64
28/01/2015,10:30:09,417.57,422.56,420.72,8.62,9.97,8.04,,,,,6190.45
28/01/2015,10:35:09,415.36,421.21,420.28,8.8,9.94,8.16,,,,,6268.35
28/01/2015,10:40:09,416.07,421.29,420.58,8.65,9.65,8.05,,,,,6178.4
28/01/2015,10:45:09,416.44,421.21,420.22,8.72,9.65,8.16,,,,,6232
28/01/2015,10:50:09,417.06,422.24,420.65,8.77,9.77,8.19,,,,,6280.93
28/01/2015,10:55:09,416.59,421.64,420.28,8.77,9.73,8.26,,,,,6301.22
28/01/2015,11:00:09,416.83,421.59,420.17,8.9,9.86,8.32,,,,,6364.85
28/01/2015,11:05:09,415.06,420.38,418.28,8.59,9.73,8.03,,,,,6135.22
28/01/2015,11:10:09,415.84,420.89,419.26,8.28,9.23,7.72,,,,,5911.73
28/01/2015,11:15:09,415.26,420.46,419.01,8.74,9.75,8.16,,,,,6238.06
28/01/2015,11:20:09,415.04,419.8,418.98,8.77,9.58,8.24,,,,,6260.44
28/01/2015,11:25:09,415.98,421.13,419.85,8.85,9.91,8.23,,,,,6311.37
28/01/2015,11:30:09,413.47,419.14,417.54,7.73,8.73,7.16,,,,,5471.75
28/01/2015,11:35:09,414.51,419.77,417.7,8.51,9.74,7.98,,,,,6076.03
28/01/2015,11:40:09,414.74,420.24,419.06,8.98,10.07,8.41,,,,,6407.48
28/01/2015,11:45:09,413.11,418.26,417.5,9.09,9.83,8.51,,,,,6438.87
28/01/2015,11:50:09,413.74,419.17,418.72,9,9.98,8.39,,,,,6388.13
28/01/2015,11:55:09,414.93,419.98,419.03,8.99,9.95,8.44,,,,,6425.16
28/01/2015,12:00:09,414.48,420.1,418.28,8.58,9.49,8,,,,,6102.24
28/01/2015,12:05:09,415.06,419.92,418.8,8.61,9.45,8.06,,,,,6135.43
28/01/2015,12:10:09,413.98,419.34,416.71,8.66,9.75,8.1,,,,,6138.5
28/01/2015,12:15:09,413.7,419.13,417.61,8.27,9.28,7.7,,,,,5870.04
28/01/2015,12:20:09,413.28,418.11,417.2,8.25,9.05,7.68,,,,,5837.47
28/01/2015,12:25:09,414.99,419.88,418.12,8.25,9.25,7.7,,,,,5876.9
28/01/2015,12:30:09,414.26,419.98,418.92,8.43,9.41,7.86,,,,,5999.76
28/01/2015,12:35:09,414.89,419.97,418.52,8.28,9.3,7.73,,,,,5912.42
28/01/2015,12:40:09,414.23,418.67,416.81,8.32,9.23,7.74,,,,,5903.83
28/01/2015,12:45:09,414.65,419.82,417.95,8.23,9.28,7.68,,,,,5858.59
28/01/2015,12:50:09,415.02,420.12,418.72,8.36,9.44,7.76,,,,,5937.88
28/01/2015,12:55:09,415.2,420.51,418.4,8.2,9.35,7.66,,,,,5847.71
28/01/2015,13:00:09,415.63,420.62,418.67,7.97,8.97,7.42,,,,,5681.01
28/01/2015,13:05:09,414.09,419.82,417.46,8.2,9.39,7.61,,,,,5820.18
28/01/2015,13:10:09,414.03,420.23,418.72,8.12,9.24,7.53,,,,,5776.4
28/01/2015,13:15:09,414.39,419.42,417.74,7.98,8.88,7.4,,,,,5661.35
28/01/2015,13:20:09,415.94,421.35,419.88,8.59,9.46,7.95,,,,,6096.02
28/01/2015,13:25:09,415.53,420.44,418.92,8.21,9.26,7.65,,,,,5857.1
28/01/2015,13:30:09,415.47,420.42,418.8,7.96,8.91,7.41,,,,,5673.56
28/01/2015,13:35:09,414.64,419.52,417.74,7.95,8.95,7.42,,,,,5666.86
28/01/2015,13:40:09,415.05,420.22,418.47,8.07,9.04,7.5,,,,,5744.2
28/01/2015,13:45:09,411.95,416.98,416.83,7.88,8.73,7.37,,,,,5570.8
28/01/2015,13:50:09,415.34,420.57,419.85,7.84,8.72,7.3,,,,,5595.19
28/01/2015,13:55:09,416.88,421.99,419.91,7.94,8.87,7.36,,,,,5671.47
28/01/2015,14:00:09,415.31,420.19,418.87,7.65,8.55,7.14,,,,,5459.6
28/01/2015,14:05:09,416.3,421.35,419.6,7.76,8.75,7.27,,,,,5562.75
28/01/2015,14:10:09,415,420.23,418.94,7.71,8.68,7.17,,,,,5493.5
28/01/2015,14:15:09,415.19,420.92,419.11,7.88,8.86,7.28,,,,,5590.57
28/01/2015,14:20:09,414.3,420.46,418.5,7.76,8.79,7.21,,,,,5526.32
28/01/2015,14:25:09,414.95,420.25,418.4,7.74,8.84,7.21,,,,,5529.69
28/01/2015,14:30:09,415.12,420.55,418.88,7.72,8.68,7.13,,,,,5482.91
28/01/2015,14:35:09,415.58,420.61,418.73,7.49,8.51,6.99,,,,,5358.84
28/01/2015,14:40:09,415.39,421.04,419.47,8.02,9.03,7.44,,,,,5727.13
28/01/2015,14:45:09,416.49,421.68,419.72,7.75,8.77,7.19,,,,,5544.78
28/01/2015,14:50:09,415.53,420.93,418.95,7.57,8.63,7.02,,,,,5402.54
28/01/2015,14:55:09,413.86,419.72,417.34,7.36,8.41,6.85,,,,,5226.87
28/01/2015,15:00:09,414.71,420.25,418.66,7.43,8.42,6.87,,,,,5277.87
28/01/2015,15:05:09,415.25,420.92,419.33,7.22,8.29,6.65,,,,,5133.43
28/01/2015,15:10:09,414.63,419.99,418.22,6.87,7.81,6.32,,,,,4872.76
28/01/2015,15:15:09,412.61,418.26,417.44,6.86,7.74,6.36,,,,,4866.89
28/01/2015,15:20:09,414.34,419.35,418.26,6.86,7.76,6.35,,,,,4876.87
28/01/2015,15:25:09,413.2,418.75,416.4,6.75,7.86,6.24,,,,,4786.87
28/01/2015,15:30:09,413.61,419.07,416.92,6.48,7.61,5.96,,,,,4601.92
28/01/2015,15:35:09,413.69,418.43,416.95,6.07,7.08,5.58,,,,,4310.11
28/01/2015,15:40:09,411.37,416.76,415.29,5.52,6.47,5.05,,,,,3890.94
28/01/2015,15:45:09,408.95,415.23,411.27,5,6.3,4.75,,,,,3598.77
