Fecha de la Medida,Hora de la Medida,V12_Avg [V],V23_Avg [V],V31_Avg [V],I1_Avg [A],I2_Avg [A],I3_Avg [A],Pt+_Avg [W],Qti+_Avg [VAR],St+_Avg [VA],freq_Avg [Hz],P12+_Avg [W],S12+_Avg [VA],P12/S12 (FP12),P32+_Avg [W],S32+_Avg [VA],P32/S32 (FP32),thdV12_Avg [%],thdV23_Avg [%],thdV31_Avg [%],thdI1_Avg [%],thdI2_Avg [%],thdI3_Avg [%],Eat+_Avg [Wh],COMSUMO CALCULADO,,PD,,DBV1,DBV2,DBV3,DBI1,DBI2,DBI3,FPT,,PST1,PST2,PST3
15/01/2013,12:50:00 p. m.,433.1,433.6,431.9,6.413,6.716,5.206,4317,633.4,4363,59.98,2274,2777,0.818869283,2042,2257,0.904740806,2.209,2.18,2.252,8.453,13.51,11.26,42396.88,71.95,,5637.00,,0.053904205,0.169413214,0.223317419,4.930460867,9.888191983,14.81865285,0.989456796,,0.4,0.8,0.5
15/01/2013,12:55:00 p. m.,433.4,434,432.1,6.01,6.347,4.796,4011,621.1,4059,60.03,2126,2605,0.816122841,1884,2081,0.905333974,2.219,2.179,2.259,8.869,14.23,12.14,42731.13,66.85,,5941.00,,0.053866872,0.192381685,0.246248557,5.112808255,11.00682096,16.11962922,0.988174427,,0.2,0.1,0.1
15/01/2013,1:00:00 p. m.,432.5,433.5,431.4,5.514,5.889,4.294,3619,603.2,3669,60.01,1934,2385,0.810901468,1685,1862,0.904940924,2.218,2.185,2.241,9.591,15.4,13.84,43032.71,60.32,,6331.00,,0.007707723,0.238939417,0.24664714,5.383194241,12.55016882,17.93336306,0.986372309,,0.6,0.1,0.5
15/01/2013,1:05:00 p. m.,432,432.7,430.8,4.936,5.388,3.741,3188,574.2,3239,60.01,1721,2132,0.807223265,1467,1619,0.906114886,2.222,2.212,2.27,10.35,16.52,15.35,43298.38,53.13,,6761.00,,0.038595137,0.200694712,0.239289849,5.282616424,14.92356914,20.20618557,0.9842544,,1.4,1.3,1.3
15/01/2013,1:10:00 p. m.,431.7,432.5,430.5,5.284,5.697,4.102,3459,583.4,3508,60,1851,2281,0.81148619,1607,1774,0.905862458,2.224,2.243,2.27,9.868,15.67,14.11,43586.63,57.65,,6492.00,,0.030895188,0.216266317,0.247161505,5.098455214,13.31300139,18.41145661,0.986031927,,0.8,1,0.9
15/01/2013,1:15:00 p. m.,432,432.9,430.8,5.522,5.9,4.324,3631,596.7,3680,60,1937,2385,0.812159329,1694,1872,0.90491453,2.223,2.247,2.269,9.494,15.18,13.43,43889.21,60.52,,6320.00,,0.023153508,0.231535078,0.254688585,5.20767179,12.40950083,17.61717262,0.986684783,,0,0.2,0
15/01/2013,1:20:00 p. m.,432.1,432.8,430.7,5.431,5.818,4.218,3561,597.1,3610,60.02,1906,2347,0.812100554,1654,1825,0.90630137,2.213,2.235,2.268,9.555,15.33,13.68,44185.96,59.35,,6390.00,,0.054029021,0.216116085,0.270145107,5.340402147,12.84670589,18.18710804,0.986426593,,0.4,0.3,0.2
15/01/2013,1:25:00 p. m.,431.5,432.2,430.2,5.445,5.832,4.25,3574,593.1,3622,60.02,1909,2349,0.812686249,1664,1837,0.905824714,2.23,2.232,2.273,9.521,15.25,13.52,44483.8,59.57,,6378.00,,0.046371435,0.208671458,0.255042894,5.203838475,12.68113609,17.88497456,0.986747653,,0.5,0.7,0.6
15/01/2013,1:30:00 p. m.,431.1,431.8,429.9,5.318,5.729,4.144,3483,579.8,3531,60,1862,2292,0.812390925,1621,1789,0.906092789,2.248,2.247,2.31,9.688,15.51,13.87,44774.05,58.05,,6469.00,,0.038675743,0.201113861,0.239789604,5.022710816,13.13935883,18.16206965,0.986406117,,1,1,0.8
15/01/2013,1:35:00 p. m.,431.3,432.1,429.8,5.058,5.49,3.868,3283,577.2,3333,60.04,1766,2181,0.809720312,1516,1671,0.907241173,2.247,2.214,2.282,10.11,16.21,14.67,45047.63,54.72,,6667.00,,0.054129292,0.239715435,0.293844726,5.258046615,14.24805771,19.50610433,0.9849985,,0.2,0.1,0.4
15/01/2013,1:40:00 p. m.,431.6,432.5,430.1,4.83,5.285,3.623,3101,574.3,3154,60.03,1680,2085,0.805755396,1421,1567,0.906828334,2.22,2.186,2.257,10.34,16.77,15.35,45306.05,51.68,,6846.00,,0.046360686,0.254983774,0.30134446,5.473868103,15.4098122,20.8836803,0.983195942,,0.5,0.7,0.2
15/01/2013,1:45:00 p. m.,431,431.7,429.5,4.841,5.285,3.634,3102,574.3,3154,59.97,1680,2086,0.805369128,1421,1568,0.90625,2.205,2.19,2.263,10.34,16.77,15.44,45564.55,51.70,,6846.00,,0.061909921,0.224423464,0.286333385,5.54505814,15.2252907,20.77034884,0.983512999,,0.3,0.4,0.3
15/01/2013,1:50:00 p. m.,431,431.7,429.5,4.805,5.253,3.6,3074,569.1,3126,60.01,1667,2071,0.804925157,1407,1554,0.905405405,2.196,2.211,2.249,10.43,16.77,15.57,45820.71,51.23,,6874.00,,0.061909921,0.224423464,0.286333385,5.542539171,15.38292576,20.92546493,0.983365323,,0.6,0.8,0.6
15/01/2013,1:55:00 p. m.,431.1,431.8,429.6,4.285,4.819,3.089,2683,542,2738,60.02,1476,1847,0.79913373,1207,1334,0.904797601,2.194,2.221,2.242,11.51,18.19,18.02,46044.3,44.72,,7262.00,,0.061895551,0.224371373,0.286266925,5.429344706,18.56803084,23.99737554,0.979912345,,0.1,0.1,0.1
15/01/2013,2:00:00 p. m.,430.3,431,428.7,4.111,4.647,2.894,2536,543.6,2594,59.99,1407,1769,0.795364613,1129,1247,0.905372895,2.186,2.195,2.201,11.83,18.76,18.94,46255.63,42.27,,7406.00,,0.069767442,0.23255814,0.302325581,5.844490216,19.64469619,25.48918641,0.977640709,,0.7,0.7,0.8
15/01/2013,2:05:00 p. m.,428.9,429.7,427.3,3.099,3.842,1.793,1720,502.7,1792,60,1028,1329,0.77351392,595.4,663,0.898039216,2.143,2.155,2.163,15.84,22.92,39.32,46398.96,28.67,,8208.00,,0.062213236,0.248852943,0.311066179,6.446072819,31.96702542,38.41309824,0.959821429,,2.2,2.1,2.3
15/01/2013,2:10:00 p. m.,429.6,430.3,428.2,3.477,4.216,2.292,2001,496.6,2058,60.01,1138,1444,0.788088643,775.6,858.2,0.903752039,2.096,2.106,2.109,16.29,21.49,28.99,46565.71,33.35,,7942.00,,0.054343607,0.217374427,0.271718034,4.46670005,26.67000501,31.13670506,0.972303207,,0.7,0.7,0.5
15/01/2013,2:15:00 p. m.,430.2,431,428.9,4.296,4.855,3.133,2712,533.5,2764,59.99,1485,1848,0.803571429,1226,1350,0.908148148,2.166,2.165,2.184,11.69,18.26,18.3,46791.71,45.20,,7236.00,,0.038756686,0.224788776,0.263545462,4.916965158,18.56887007,23.48583523,0.981186686,,1.3,1.3,1.6
15/01/2013,2:20:00 p. m.,430.5,431.2,429.5,4.811,5.309,3.674,3109,545.5,3157,59.97,1674,2071,0.808305167,1434,1584,0.90530303,2.178,2.159,2.171,10.67,16.63,14.74,47050.8,51.82,,6843.00,,0.023234201,0.185873606,0.209107807,4.632448891,15.46324489,20.09569378,0.984795692,,0.9,0.9,1.3
15/01/2013,2:25:00 p. m.,431.4,431.8,430.1,4.764,5.266,3.583,3073,564.6,3124,59.98,1664,2055,0.80973236,1408,1547,0.910148675,2.116,2.135,2.157,10.39,16.6,15.06,47306.88,51.22,,6876.00,,0.069589422,0.162375319,0.231964741,4.987879233,16.05083376,21.03871299,0.983674776,,1.2,0.8,1.2
15/01/2013,2:30:00 p. m.,431.3,431.8,430,4.438,4.976,3.249,2823,553.8,2877,60.02,1544,1914,0.806687565,1279,1403,0.911617962,2.114,2.124,2.15,10.85,17.41,16.31,47542.13,47.05,,7123.00,,0.061866832,0.177867141,0.239733973,5.140961857,17.88675669,23.02771855,0.981230448,,0.8,0.6,0.5
15/01/2013,2:35:00 p. m.,431.2,432,430.1,4.378,4.927,3.192,2776,551.4,2830,60,1520,1888,0.805084746,1256,1379,0.910804931,2.083,2.113,2.123,10.88,17.6,16.54,47773.46,46.27,,7170.00,,0.023196474,0.208768267,0.231964741,5.097223334,18.27638633,23.37360967,0.980918728,,0.2,0.2,0
15/01/2013,2:40:00 p. m.,430.5,431.2,429.1,3.922,4.529,2.703,2407,537.5,2466,60,1345,1688,0.796800948,1021,1122,0.909982175,2.082,2.124,2.141,12.39,19.32,22.06,47974.05,40.12,,7534.00,,0.054229935,0.21691974,0.271149675,5.486820871,21.81280258,27.29962345,0.976074615,,0.8,0.6,0.9
15/01/2013,2:45:00 p. m.,431.1,431.6,429.2,4.413,4.91,3.173,2766,569.8,2824,59.99,1522,1903,0.799789806,1244,1369,0.908692476,2.057,2.12,2.123,10.91,17.74,16.77,48204.55,46.10,,7176.00,,0.108367521,0.224475579,0.332843099,5.945902689,17.87772087,23.82362356,0.979461756,,0.1,0.4,0.9
15/01/2013,2:50:00 p. m.,431,431.9,429.2,4.491,4.996,3.285,2839,559.3,2893,59.98,1552,1936,0.801652893,1286,1418,0.906911142,2.055,2.135,2.105,10.87,17.35,16.07,48441.13,47.32,,7107.00,,0.069654052,0.278616206,0.348270258,5.488568744,17.35045412,22.83902286,0.981334255,,0.5,0.7,0.1
15/01/2013,2:55:00 p. m.,431.3,431.8,429.4,4.534,5.025,3.31,2865,568.4,2920,60,1568,1956,0.801635992,1296,1429,0.906927922,1.965,2.09,2.079,10.41,17.1,15.97,48679.88,47.75,,7080.00,,0.108317215,0.224371373,0.332688588,5.695858264,17.14196907,22.83782734,0.981164384,,0.2,0.2,0.2
15/01/2013,3:00:00 p. m.,431.2,431.7,429.5,4.602,5.08,3.373,2913,571.6,2969,60,1592,1984,0.802419355,1321,1456,0.90728022,1.989,2.098,2.092,10.23,16.95,15.76,48922.63,48.55,,7031.00,,0.092850511,0.208913649,0.30176416,5.752585216,16.73688242,22.48946764,0.98113843,,0.2,0.2,0.3
15/01/2013,3:05:00 p. m.,431.1,431.4,429.1,4.347,4.864,3.126,2722,558.2,2779,60.04,1498,1874,0.799359658,1223,1348,0.90727003,1.937,2.054,2.068,10.56,17.57,16.81,49149.46,45.37,,7221.00,,0.131619697,0.201300712,0.332920409,5.706411607,18.27834968,23.98476129,0.979489025,,0.2,0.4,0.3
15/01/2013,3:10:00 p. m.,431.3,431.8,429.4,4.268,4.779,3.013,2645,567.8,2705,60,1464,1840,0.795652174,1180,1301,0.90699462,1.888,1.995,1.994,10.51,17.7,17.01,49369.88,44.08,,7295.00,,0.108317215,0.224371373,0.332688588,6.169154229,18.88059701,25.04975124,0.977818854,,0.1,0.1,0.1
15/01/2013,3:15:00 p. m.,431,431.4,428.8,4.14,4.665,2.888,2546,561.1,2607,60.01,1416,1784,0.793721973,1130,1246,0.906902087,1.909,2.027,1.989,11.17,18.17,17.85,49582.05,42.43,,7393.00,,0.139405204,0.232342007,0.371747212,6.217395023,19.68699222,25.90438724,0.976601458,,0.1,0,0.3
15/01/2013,3:20:00 p. m.,431.6,432,429.4,4.116,4.648,2.844,2525,568.1,2588,60,1409,1776,0.793355856,1116,1229,0.90805533,1.875,1.988,1.959,10.97,18.14,17.95,49792.46,42.08,,7412.00,,0.139211137,0.232018561,0.371229698,6.374913853,20.12405238,26.49896623,0.975656878,,0.3,0.2,0
15/01/2013,3:25:00 p. m.,431.3,432,429.3,4.038,4.599,2.803,2480,551.6,2540,60,1381,1741,0.793222286,1098,1211,0.906688687,1.869,1.976,1.931,11.21,18.3,17.92,49999.13,41.33,,7460.00,,0.10057249,0.263035742,0.363608231,5.891608392,20.60314685,26.49475524,0.976377953,,0.3,0.6,0.5
15/01/2013,3:30:00 p. m.,430.6,431.3,428.8,3.658,4.29,2.436,2201,532.7,2265,59.99,1244,1575,0.78984127,957.3,1051,0.910846813,1.857,1.954,1.895,12.12,19.5,20.22,50182.55,36.68,,7735.00,,0.085225072,0.247927481,0.333152553,5.681818182,23.94067797,29.62249615,0.971743929,,1,0.7,0.6
15/01/2013,3:35:00 p. m.,430.7,431.2,428.9,3.369,4.067,2.156,1984,512.2,2049,60,1139,1451,0.784975879,845.6,930,0.909247312,1.835,1.921,1.863,12.93,20.44,22.56,50347.88,33.07,,7951.00,,0.100712736,0.21691974,0.317632476,5.369057548,27.19974979,32.56880734,0.968277208,,0.6,0.8,0.4
15/01/2013,3:40:00 p. m.,430,430.7,428.4,2.999,3.789,1.837,1712,471.9,1776,60.02,999.4,1289,0.775329713,713,791.4,0.900935052,1.837,1.898,1.833,14.31,21.69,26.21,50490.55,28.53,,8224.00,,0.069816151,0.232720503,0.302536653,4.313043478,31.79130435,36.10434783,0.963963964,,0.6,0.6,0.4
15/01/2013,3:45:00 p. m.,429.5,430.2,428.1,2.603,3.492,1.456,1404,438.2,1471,60,849,1118,0.759391771,554.7,625.8,0.886385427,1.848,1.895,1.816,16.36,23.43,33.6,50607.55,23.40,,8529.00,,0.054356267,0.217425066,0.271781333,3.416765991,38.73659118,42.15335717,0.954452753,,1.2,1,0.8
15/01/2013,3:50:00 p. m.,429,429.9,427.7,2.272,3.253,1.141,1144,402.3,1213,60,723.1,974.9,0.741717099,420.5,489.8,0.858513679,1.806,1.836,1.773,18.24,24.94,43.85,50702.88,19.07,,8787.00,,0.031089694,0.240945127,0.27203482,2.250225023,46.39963996,48.64986499,0.943116241,,1,0.8,0.7
15/01/2013,3:55:00 p. m.,429.2,430.1,427.9,2.192,3.2,0.769,970.4,463.5,1075,60.02,690.6,941.2,0.733744156,214.7,253.6,0.846608833,1.773,1.827,1.754,18.53,25.22,48.13,50783.75,16.17,,8925.00,,0.031075202,0.240832815,0.271908017,6.735919494,55.81886057,62.55478007,0.902697674,,0.3,0.1,0.2
15/01/2013,4:00:00 p. m.,430.6,431.2,428.8,2.459,3.386,1.279,1282,436.5,1354,60.03,796.6,1059,0.752219075,485.3,551.1,0.880602432,1.737,1.823,1.742,16.39,23.94,37.69,50890.58,21.37,,8646.00,,0.092980009,0.232450023,0.325430033,3.551375632,42.58843346,46.1398091,0.946824225,,1.6,1.3,1.1
15/01/2013,4:05:00 p. m.,430.4,430.7,428.4,2.186,3.194,0.636,926.5,495.1,1050,60.01,692.1,940.9,0.735572324,164.8,192.8,0.854771784,1.753,1.835,1.778,18.65,25.73,51.99,50967.79,15.44,,8950.00,,0.131834044,0.201628538,0.333462582,9.009308511,59.27526596,68.28457447,0.882380952,,1.2,0.6,0.5
15/01/2013,4:10:00 p. m.,429.2,429.5,427.2,1.857,2.979,0,565.7,561.2,796.9,60,565.4,796.9,0.70949931,0.132,0.197,0.670050761,1.794,1.858,1.817,22.28,27.79,82.85,51014.93,9.43,,9203.10,,0.132203126,0.202193017,0.334396143,15.19851117,84.80148883,100,0.709875769,,1.4,1.7,1.6
15/01/2013,4:15:00 p. m.,429.6,429.9,427.5,1.866,2.976,0,566.7,567.1,801.8,60.01,566.7,801.8,0.706784734,0,0,#¡DIV/0!,1.8,1.829,1.791,22.05,27.92,82.51,51062.16,9.45,,9198.20,,0.13986014,0.20979021,0.34965035,15.6133829,84.3866171,100,0.706784734,,0.8,0.8,0.9
15/01/2013,4:20:00 p. m.,430,430.1,427.8,1.734,2.896,0,516.8,537.6,745.8,60.02,516.8,745.8,0.692947171,0,0,#¡DIV/0!,1.785,1.803,1.779,23.45,28.65,105,51105.22,8.61,,9254.20,,0.163056138,0.186349872,0.34940601,12.35421166,87.64578834,100,0.692947171,,0.8,0.6,0.6
15/01/2013,4:25:00 p. m.,429.1,429.3,427.2,1.677,2.873,0,497.3,520.2,719.7,60,497.3,719.7,0.690982354,0,0,#¡DIV/0!,1.81,1.843,1.817,24.51,28.93,108.4,51146.66,8.29,,9280.30,,0.132233976,0.178904792,0.311138768,10.57142857,89.42857143,100,0.690982354,,0.5,0.6,0.3
15/01/2013,4:30:00 p. m.,427.6,427.7,425.9,1.293,2.653,0,343.5,432.9,552.6,60.03,343.5,552.6,0.621606949,0,0,#¡DIV/0!,1.784,1.792,1.788,32.91,31.51,30.53,51175.29,5.73,,9447.40,,0.124882922,0.14829847,0.273181392,1.697921946,101.6979219,100,0.621606949,,2.4,2.4,1.9
15/01/2013,4:35:00 p. m.,424.4,424.2,422.3,0.955,2.562,0,198.8,310.8,309.9,60.03,198.8,309.9,0.641497257,0,0,#¡DIV/0!,1.752,1.784,1.76,36.41,32.25,37.94,51191.86,3.31,,9690.10,,0.180974113,0.133763475,0.314737588,18.53852715,118.5385272,100,0.641497257,,4.7,5.1,4.9
15/01/2013,4:40:00 p. m.,426.4,426.3,424.1,1.005,2.574,0,218.2,343.5,363.7,60,218.2,363.7,0.59994501,0,0,#¡DIV/0!,1.748,1.792,1.78,36.65,32.28,63.17,51210.04,3.64,,9636.30,,0.187969925,0.164473684,0.352443609,15.75859179,115.7585918,100,0.59994501,,1.2,1.4,1.8
15/01/2013,4:45:00 p. m.,428.2,428.3,426.1,0.799,2.562,0,145.2,287,267.1,60,145.2,267.1,0.543616623,0,0,#¡DIV/0!,1.821,1.872,1.866,42.62,33.01,94.62,51222.14,2.42,,9732.90,,0.155933261,0.17932325,0.33525651,28.6819399,128.6819399,100,0.543616623,,3.8,4.1,3.8
15/01/2013,4:50:00 p. m.,428.5,428.5,426.7,0.76,2.547,0,131.9,279.9,257.3,59.98,131.9,257.3,0.51263117,0,0,#¡DIV/0!,1.767,1.823,1.806,43.58,32.97,97,51233.13,2.20,,9742.70,,0.140219677,0.140219677,0.280439355,31.05533716,131.0553372,100,0.51263117,,2.1,2.2,2.6
15/01/2013,4:55:00 p. m.,428.7,428.7,426.6,1.07,2.566,0,242.2,389.6,458.4,60.01,242.2,458.4,0.528359511,0,0,#¡DIV/0!,1.835,1.881,1.872,42.49,33,109.2,51253.32,4.04,,9541.60,,0.163551402,0.163551402,0.327102804,11.71617162,111.7161716,100,0.528359511,,0.5,0.4,0.5
15/01/2013,5:00:00 p. m.,429.2,429.2,427.2,0.935,2.556,0,183.7,345.7,361.7,60,183.7,361.7,0.507879458,0,0,#¡DIV/0!,1.86,1.915,1.903,44.68,33.51,97.06,51268.62,3.06,,9638.30,,0.155569384,0.155569384,0.311138768,19.65052993,119.6505299,100,0.507879458,,0.7,0.7,0.5
15/01/2013,5:05:00 p. m.,425.3,425.3,423.4,0.247,2.25,0.121,16.22,54.27,33.38,59.97,16.17,34.22,0.472530684,0,0,#¡DIV/0!,1.783,1.829,1.851,32.39,31.99,44.1,51269.98,0.27,,9966.62,,0.149136578,0.149136578,0.298273155,71.69595111,157.8304049,86.13445378,0.485919712,,3.4,3.4,3.2
15/01/2013,5:10:00 p. m.,424.1,424.1,422.1,0,2.214,0.006,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.748,1.785,1.824,26.17,28.27,27.42,51269.98,0.00,,10000.00,,0.157443124,0.157443124,0.314886247,100,199.1891892,99.18918919,#¡DIV/0!,,5.1,5.1,5.1
15/01/2013,5:15:00 p. m.,424.3,424.3,422.5,0,2.213,0.006,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.733,1.788,1.832,26.18,28.34,27.31,51269.98,0.00,,10000.00,,0.141609629,0.141609629,0.283219259,100,199.1888238,99.18882379,#¡DIV/0!,,1,1,0.9
15/01/2013,5:20:00 p. m.,424.7,424.7,422.8,0,2.224,0.007,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.75,1.798,1.858,26.2,28.26,27.48,51269.98,0.00,,10000.00,,0.149347587,0.149347587,0.298695174,100,199.0587181,99.05871806,#¡DIV/0!,,0.6,0.6,0.7
15/01/2013,5:25:00 p. m.,424.8,424.8,422.6,0,2.218,0.008,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.768,1.81,1.857,26.08,28.52,27.03,51269.98,0.00,,10000.00,,0.172928785,0.172928785,0.34585757,100,198.9218329,98.92183288,#¡DIV/0!,,0.5,0.5,0.1
15/01/2013,5:30:00 p. m.,424.7,424.5,422.5,0,2.215,0.002,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.777,1.809,1.864,26.53,28.46,27.37,51269.98,0.00,,10000.00,,0.188723756,0.141542817,0.330266572,100,199.729364,99.72936401,#¡DIV/0!,,0,0.2,0.3
15/01/2013,5:35:00 p. m.,425,424.7,422.9,0,2.226,0.001,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.75,1.784,1.841,27.3,28.37,27.95,51269.98,0.00,,10000.00,,0.188590288,0.11786893,0.306459217,100,199.8652896,99.86528963,#¡DIV/0!,,0.2,0.1,0.3
15/01/2013,5:40:00 p. m.,425.6,425.6,423.6,0,2.244,0.003,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.732,1.797,1.822,26.6,28.19,27.61,51269.98,0.00,,10000.00,,0.156887355,0.156887355,0.31377471,100,199.599466,99.59946595,#¡DIV/0!,,0.9,1.1,1.1
15/01/2013,5:45:00 p. m.,426.1,425.8,423.9,0,2.244,0.004,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.707,1.781,1.792,26.26,28.31,26.96,51269.98,0.00,,10000.00,,0.195955479,0.125411507,0.321366985,100,199.4661922,99.46619217,#¡DIV/0!,,1.1,1.1,1
15/01/2013,5:50:00 p. m.,426.9,426.5,424.4,0,2.263,0.009,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.715,1.798,1.809,25.97,28.2,26.58,51269.98,0.00,,10000.00,,0.226952575,0.133041165,0.359993739,100,198.8116197,98.81161972,#¡DIV/0!,,1.3,0.9,0.8
15/01/2013,5:55:00 p. m.,426.8,426.7,424.5,0,2.274,0.009,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.699,1.772,1.796,24.96,27.85,26.28,51269.98,0.00,,10000.00,,0.187793427,0.164319249,0.352112676,100,198.8173456,98.8173456,#¡DIV/0!,,0.7,0.9,0.6
15/01/2013,6:00:00 p. m.,426.8,426.7,424.5,0,2.267,0.014,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.698,1.733,1.759,24.36,27.82,25.78,51269.98,0.00,,10000.00,,0.187793427,0.164319249,0.352112676,100,198.1587023,98.15870232,#¡DIV/0!,,0.1,0.2,0.1
15/01/2013,6:05:00 p. m.,426.7,426.6,424.2,0,2.28,0.006,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.635,1.664,1.695,24.15,27.61,25.87,51269.98,0.00,,10000.00,,0.203522505,0.180039139,0.383561644,100,199.2125984,99.21259843,#¡DIV/0!,,0.1,0.1,0.3
15/01/2013,6:10:00 p. m.,426.6,426.2,424,0,2.267,0.004,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.681,1.672,1.718,24.84,27.56,26.35,51269.98,0.00,,10000.00,,0.234962406,0.140977444,0.37593985,100,199.4715984,99.47159841,#¡DIV/0!,,0.2,0.5,0.5
15/01/2013,6:15:00 p. m.,426.5,426.3,424.1,0,2.267,0.007,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.659,1.61,1.673,24.15,27.51,25.99,51269.98,0.00,,10000.00,,0.203618138,0.156629337,0.360247474,100,199.0765172,99.07651715,#¡DIV/0!,,0.2,0.3,0.1
15/01/2013,6:20:00 p. m.,426,425.6,423.5,0,2.26,0.004,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.625,1.598,1.642,24.41,27.58,25.93,51269.98,0.00,,10000.00,,0.227433142,0.133322877,0.360756019,100,199.4699647,99.46996466,#¡DIV/0!,,0.6,0.6,0.5
15/01/2013,6:25:00 p. m.,424.5,424.3,422,0,2.236,0.002,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.63,1.586,1.625,23.94,27.84,25.78,51269.98,0.00,,10000.00,,0.212464589,0.165250236,0.377714825,100,199.7319035,99.73190349,#¡DIV/0!,,2,2,2.1
15/01/2013,6:30:00 p. m.,427.4,427.3,424.9,0,2.306,0.009,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.638,1.569,1.611,22.96,27.2,25.51,51269.98,0.00,,10000.00,,0.203188496,0.17974367,0.382932166,100,198.8336933,98.8336933,#¡DIV/0!,,1.4,1.7,1.4
15/01/2013,6:35:00 p. m.,426.3,425.8,423.5,0,2.294,0.001,0,0,0,59.97,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.6,1.58,1.588,23.29,27.07,25.87,51269.98,0.00,,10000.00,,0.258701787,0.141110066,0.399811853,100,199.869281,99.86928105,#¡DIV/0!,,1.8,1.5,1.5
15/01/2013,6:40:00 p. m.,427,426.8,424.3,0,2.31,0.001,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.612,1.563,1.583,23.43,27.06,26.08,51269.98,0.00,,10000.00,,0.226899304,0.17995462,0.406853924,100,199.8701861,99.87018607,#¡DIV/0!,,0.4,0.5,0.6
15/01/2013,6:45:00 p. m.,427.5,427.5,425.2,0,2.332,0.002,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.562,1.493,1.495,22.84,26.5,26.55,51269.98,0.00,,10000.00,,0.179659428,0.179659428,0.359318856,100,199.7429306,99.74293059,#¡DIV/0!,,1.2,1.7,1.7
15/01/2013,6:50:00 p. m.,427.7,427.6,425.4,0,2.325,0.001,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.607,1.541,1.548,22.72,26.62,26.2,51269.98,0.00,,10000.00,,0.187397517,0.163972827,0.351370344,100,199.8710232,99.87102322,#¡DIV/0!,,0.7,0.8,1.1
15/01/2013,6:55:00 p. m.,427.9,428,425.7,0,2.336,0.001,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.543,1.476,1.495,22.51,26.59,26.13,51269.98,0.00,,10000.00,,0.163857678,0.187265918,0.351123596,100,199.8716303,99.8716303,#¡DIV/0!,,0.4,0.5,0.5
15/01/2013,7:00:00 p. m.,428.6,428.6,426.5,0,2.356,0.002,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.545,1.472,1.491,22.4,26.35,26.09,51269.98,0.00,,10000.00,,0.163589624,0.163589624,0.327179247,100,199.7455471,99.74554707,#¡DIV/0!,,0.9,1,1.1
15/01/2013,7:05:00 p. m.,428.9,428.7,426.8,0,2.357,0.003,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.52,1.454,1.464,21.93,26.35,25.54,51269.98,0.00,,10000.00,,0.17907194,0.132357521,0.311429461,100,199.6186441,99.61864407,#¡DIV/0!,,1,0.7,1.1
15/01/2013,7:10:00 p. m.,429.1,428.9,426.8,0,2.376,0.01,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.492,1.422,1.405,21,26.2,24.66,51269.98,0.00,,10000.00,,0.194582814,0.147882939,0.342465753,100,198.7426655,98.74266555,#¡DIV/0!,,0.5,0.3,0.3
15/01/2013,7:15:00 p. m.,429.2,429,427.1,0,2.381,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.506,1.428,1.415,20.74,26.06,24.69,51269.98,0.00,,10000.00,,0.178946549,0.132264841,0.31121139,100,200,100,#¡DIV/0!,,0.3,0.3,0.3
15/01/2013,7:20:00 p. m.,429,429.1,427.2,0,2.391,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.501,1.417,1.405,21.11,25.81,25.39,51269.98,0.00,,10000.00,,0.132264841,0.155605695,0.287870536,100,200,100,#¡DIV/0!,,0.1,0.2,0.4
