Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,,,
13/01/2014,13:26:35,427.43,435.99,431.93,7.56,5.33,5.66,,,,,5443.28,5.44328,464.21,0.46421
13/01/2014,13:31:35,427.91,436.94,433.07,7.9,5.42,5.62,,,,,5592.52,5.59252,440.82,0.44082
13/01/2014,13:36:35,425.56,434.45,430.38,8.22,5.72,5.79,,,,,5763.35,5.76335,456.07,0.45607
13/01/2014,13:41:35,423.94,432.82,428.31,8.26,5.8,5.85,,,,,5781.11,5.78111,387.75,0.38775
13/01/2014,13:46:35,423.42,432.4,428.05,8.31,5.84,5.9,,,,,5802.6,5.8026,350.03,0.35003
13/01/2014,13:51:35,425.36,434.3,430.52,8.58,6.05,6.16,,,,,6040.31,6.04031,334.62,0.33462
13/01/2014,13:56:35,419.06,427.97,424.35,4.01,1.27,1.6,,,,,2242.67,2.24267,409.77,0.40977
13/01/2014,14:01:35,417.37,425.41,422.12,2.96,0,0,,,,,969.89,0.96989,708.07,0.70807
13/01/2014,14:06:35,416.3,424.3,421.25,2.77,0,0,,,,,910.67,0.91067,649.62,0.64962
13/01/2014,14:11:35,415.97,424.26,421.13,2.46,0,0,,,,,816.72,0.81672,573.5,0.5735
13/01/2014,14:16:35,420.75,429.77,426.05,2.51,0,0,,,,,838.82,0.83882,599.36,0.59936
13/01/2014,14:21:35,422.11,430.96,427.13,2.3,0,0,,,,,769.85,0.76985,549.22,0.54922
13/01/2014,14:26:35,421.53,431.06,427.28,2.12,0,0,,,,,715.32,0.71532,500.17,0.50017
13/01/2014,14:31:35,417.67,426.77,423.29,2.04,0,0,,,,,684.02,0.68402,470.76,0.47076
13/01/2014,14:36:35,417.01,425.45,421.54,1.82,0,0,,,,,584.97,0.58497,450.86,0.45086
13/01/2014,14:41:35,420.83,429.77,426.41,1.89,0,0,,,,,634.72,0.63472,446.16,0.44616
13/01/2014,14:46:35,421.4,430.35,426.7,1.83,0,0,,,,,613.68,0.61368,431.9,0.4319
13/01/2014,14:51:35,421.67,430.42,426.78,1.64,0,0,,,,,553.54,0.55354,388.77,0.38877
13/01/2014,14:56:35,417.94,426.2,422.93,1.53,0,0,,,,,502.73,0.50273,368.71,0.36871
13/01/2014,15:01:35,417.04,426.22,421.67,1.58,0,0,,,,,520.08,0.52008,376.9,0.3769
13/01/2014,15:06:35,422.82,431.85,428.11,1.59,0,0,,,,,534.81,0.53481,378.69,0.37869
13/01/2014,15:11:35,421.95,430.96,426.82,1.49,0,0,,,,,487.18,0.48718,372.14,0.37214
13/01/2014,15:16:35,416,424.65,421.02,1.51,0,0,,,,,499.89,0.49989,357.57,0.35757
13/01/2014,15:21:35,421.22,430.41,426.29,4.93,4.05,4.01,,,,,3560.4,3.5604,-60.32,-0.06032
13/01/2014,15:26:35,426.04,435.2,431.15,4.55,3.6,3.52,,,,,3274.97,3.27497,-17.46,-0.01746
13/01/2014,15:31:35,420.02,428.73,425.04,2.63,1.74,1.81,,,,,1791.45,1.79145,24.19,0.02419
13/01/2014,15:36:35,419.78,428.99,424.78,3.8,2.8,2.83,,,,,2659.97,2.65997,-11.44,-0.01144
13/01/2014,15:41:35,417.27,426.19,422.48,1.44,0,0,,,,,474.24,0.47424,345.61,0.34561
13/01/2014,15:46:35,420.89,429.95,425.63,3.4,2.33,2.36,,,,,2334.57,2.33457,38.24,0.03824
13/01/2014,15:51:35,421.26,429.94,425.46,3.18,2.04,2.1,,,,,2147.07,2.14707,84.3,0.0843
13/01/2014,15:56:35,420.63,429.46,424.71,2.75,1.68,1.76,,,,,1825.53,1.82553,138.35,0.13835
13/01/2014,16:01:35,418.84,427.66,423.55,2.48,1.34,1.42,,,,,1560.42,1.56042,114.68,0.11468
13/01/2014,16:06:35,418,426.52,422.86,1.56,0,0,,,,,510.92,0.51092,375.16,0.37516
13/01/2014,16:11:35,417.44,427.03,422.47,1.57,0,0,,,,,508.73,0.50873,385.79,0.38579
13/01/2014,16:16:35,417.03,426.63,422.31,1.52,0,0,,,,,499.23,0.49923,362.73,0.36273
13/01/2014,16:21:35,417.88,426.63,422.25,1.64,0,0,,,,,537.02,0.53702,398.66,0.39866
13/01/2014,16:26:35,416.85,426.13,422.15,1.67,0,0,,,,,546.87,0.54687,403.97,0.40397
13/01/2014,16:31:35,419.41,428.71,424.55,2.13,0.98,1.15,,,,,1281.65,1.28165,127.24,0.12724
13/01/2014,16:36:35,418.02,426.99,423.04,1.6,0,0,,,,,520.93,0.52093,393.93,0.39393
13/01/2014,16:41:35,417.65,426.92,422.86,1.82,0,0,,,,,678.53,0.67853,288.43,0.28843
13/01/2014,16:46:35,419.25,428.11,424.08,2.18,0,0,,,,,700.94,0.70094,555.79,0.55579
13/01/2014,16:51:35,419.15,428.33,424.42,2.12,0,0,,,,,690.21,0.69021,532.94,0.53294
13/01/2014,16:56:35,419.6,428.87,424.13,3.08,0,0,,,,,916.93,0.91693,881.98,0.88198
13/01/2014,17:01:35,418.07,427.45,423.13,2.26,0,0,,,,,736.6,0.7366,559.79,0.55979
13/01/2014,17:06:35,417.65,427.47,423.01,2.22,0,0,,,,,718.91,0.71891,555.66,0.55566
13/01/2014,17:11:35,418.21,427.89,423.44,2.07,0,0,,,,,676.92,0.67692,516.25,0.51625
13/01/2014,17:16:35,418.16,427.21,423.36,2.02,0,0,,,,,661.95,0.66195,502.25,0.50225
13/01/2014,17:21:35,418.36,427.56,422.72,2.05,0,0,,,,,663.37,0.66337,520.33,0.52033
13/01/2014,17:26:35,418.78,428.33,423.9,2.09,0,0,,,,,683.4,0.6834,519.36,0.51936
13/01/2014,17:31:35,418.24,427.22,423.11,2.11,0,0,,,,,686.21,0.68621,527.64,0.52764
13/01/2014,17:36:35,418.36,427.81,423.29,2.09,0,0,,,,,679.04,0.67904,524.64,0.52464
13/01/2014,17:41:35,418.53,427.98,423.88,2.08,0,0,,,,,681.05,0.68105,519.32,0.51932
13/01/2014,17:46:35,418.48,427.75,423.91,1.96,0,0,,,,,636.07,0.63607,491.45,0.49145
13/01/2014,17:51:35,419.42,429.19,424.45,2.07,0,0,,,,,671.33,0.67133,523.33,0.52333
13/01/2014,17:56:35,418.33,428.23,423.41,2.07,0,0,,,,,674.47,0.67447,518.02,0.51802
13/01/2014,18:01:35,418.56,427.73,423.72,1.97,0,0,,,,,646.29,0.64629,491.52,0.49152
13/01/2014,18:06:35,416.64,426.65,421.89,2.06,0,0,,,,,670.41,0.67041,509.08,0.50908
13/01/2014,18:11:35,417.12,427.36,423.36,2.05,0,0,,,,,663.82,0.66382,513.37,0.51337
13/01/2014,18:16:35,414.65,425.1,420.38,1.99,0,0,,,,,649.76,0.64976,486.99,0.48699
13/01/2014,18:21:35,421.16,431.5,427.5,2.11,0,0,,,,,693.36,0.69336,531.42,0.53142
13/01/2014,18:26:35,418.42,428.51,424.05,1.99,0,0,,,,,654.36,0.65436,494.88,0.49488
13/01/2014,18:31:35,418.94,429.59,425.1,2.04,0,0,,,,,674.65,0.67465,502.39,0.50239
13/01/2014,18:36:35,419.29,429.44,425.42,2.07,0,0,,,,,682.23,0.68223,509.03,0.50903
13/01/2014,18:41:35,418.74,429.02,425.12,2.01,0,0,,,,,667.03,0.66703,487.84,0.48784
13/01/2014,18:46:35,418.6,428.83,425.02,2.03,0,0,,,,,675.74,0.67574,491.59,0.49159
13/01/2014,18:51:35,418.82,429.36,425.11,2.05,0,0,,,,,682.28,0.68228,496.34,0.49634
13/01/2014,18:56:35,419.84,430.04,426.17,2.04,0,0,,,,,684.59,0.68459,490.92,0.49092
13/01/2014,19:01:35,421.61,431.81,427.88,2.11,0,0,,,,,702.46,0.70246,521.74,0.52174
13/01/2014,19:06:35,421.01,431.66,427.32,2.04,0,0,,,,,672.23,0.67223,510.08,0.51008
13/01/2014,19:11:35,420.08,430.38,426.74,1.95,0,0,,,,,661.3,0.6613,465.55,0.46555
13/01/2014,19:16:35,421.22,431.89,427.26,1.97,0,0,,,,,653.72,0.65372,490.57,0.49057
13/01/2014,19:21:35,421.45,432.68,427.61,1.94,0,0,,,,,635.12,0.63512,493.66,0.49366
13/01/2014,19:26:35,422.05,432.77,428.44,1.91,0,0,,,,,641.7,0.6417,466.41,0.46641
13/01/2014,19:31:35,421.99,432.64,428.76,1.95,0,0,,,,,650.25,0.65025,485.06,0.48506
13/01/2014,19:36:35,422.33,433.17,428.71,1.95,0,0,,,,,649.48,0.64948,490.24,0.49024
13/01/2014,19:41:35,422.23,432.64,428.72,1.89,0,0,,,,,625.61,0.62561,477.47,0.47747
13/01/2014,19:46:35,422.41,432.86,428.89,1.94,0,0,,,,,645.99,0.64599,485.34,0.48534
13/01/2014,19:51:35,417.65,428.25,424.11,1.72,0,0,,,,,566.9,0.5669,421.82,0.42182
13/01/2014,19:56:35,419.55,429.58,425.04,1.89,0,0,,,,,610.13,0.61013,482.03,0.48203
13/01/2014,20:01:35,419.04,429.15,425.09,1.71,0,0,,,,,572.97,0.57297,415.3,0.4153
13/01/2014,20:06:35,420.76,430.75,426.69,1.8,0,0,,,,,604.48,0.60448,437.38,0.43738
13/01/2014,20:11:35,419.21,429.24,425.75,1.64,0,0,,,,,551.87,0.55187,391.73,0.39173
13/01/2014,20:16:35,420.72,430.84,426.87,1.9,0,0,,,,,636.25,0.63625,465.7,0.4657
13/01/2014,20:21:35,420.92,431.1,426.98,1.66,0,0,,,,,558.99,0.55899,406.08,0.40608
13/01/2014,20:26:35,421.8,431.69,427.44,1.58,0,0,,,,,535.58,0.53558,385.78,0.38578
13/01/2014,20:31:35,421.02,431.6,427.48,1.62,0,0,,,,,550.43,0.55043,393.55,0.39355
13/01/2014,20:36:35,421,431.46,427.34,1.75,0,0,,,,,587.38,0.58738,426.8,0.4268
13/01/2014,20:41:35,422.42,432.49,428.47,1.4,0,0,,,,,485.79,0.48579,325.71,0.32571
13/01/2014,20:46:35,421.25,431.16,427.31,1.77,0,0,,,,,593.72,0.59372,436.21,0.43621
13/01/2014,20:51:35,421.99,432.35,428.4,1.48,0,0,,,,,511.07,0.51107,349.08,0.34908
13/01/2014,20:56:35,423.12,432.93,429.13,1.67,0,0,,,,,564.88,0.56488,413.53,0.41353
13/01/2014,21:01:35,423.44,433.64,429.7,1.48,0,0,,,,,511.57,0.51157,354.55,0.35455
13/01/2014,21:06:35,423.79,433.48,429.3,1.33,0,0,,,,,467.18,0.46718,305.02,0.30502
13/01/2014,21:11:35,424.69,434.8,430.78,1.19,0,0,,,,,393.54,0.39354,295.79,0.29579
13/01/2014,21:16:35,422.71,432.73,429.05,1.16,0,0,,,,,388.77,0.38877,281.82,0.28182
13/01/2014,21:21:35,422.85,432.58,429.02,1.23,0,0,,,,,425,0.425,284.6,0.2846
13/01/2014,21:26:35,421.72,431.43,427.78,1.17,0,0,,,,,398.59,0.39859,279,0.279
13/01/2014,21:31:35,423.82,433.83,430.16,1.32,0,0,,,,,463.68,0.46368,300.58,0.30058
13/01/2014,21:36:35,423.52,433.68,429.58,1.79,0,0,,,,,605.14,0.60514,441.77,0.44177
13/01/2014,21:41:35,424.38,434.59,430.61,1.82,0,0,,,,,614.52,0.61452,452.87,0.45287
13/01/2014,21:46:35,423.78,433.67,430.07,1.39,0,0,,,,,487.83,0.48783,322.58,0.32258
13/01/2014,21:51:35,423.67,433.54,429.6,1.19,0,0,,,,,412.44,0.41244,278.56,0.27856
13/01/2014,21:56:35,423.46,433.7,429.37,1.52,0,0,,,,,523.7,0.5237,366.24,0.36624
13/01/2014,22:01:35,422.3,432.24,428.63,1.16,0,0,,,,,394.95,0.39495,276,0.276
13/01/2014,22:06:35,423.55,433.38,429.45,1.26,0,0,,,,,443.64,0.44364,286.28,0.28628
13/01/2014,22:11:35,423.87,434.15,429.95,1.57,0,0,,,,,541.11,0.54111,373.43,0.37343
13/01/2014,22:16:35,423.76,433.78,429.9,1.39,0,0,,,,,493.5,0.4935,313.55,0.31355
13/01/2014,22:21:35,424.6,434.16,429.87,1.22,0,0,,,,,426.81,0.42681,283.47,0.28347
13/01/2014,22:26:35,423.67,433.37,429.21,1.32,0,0,,,,,465.33,0.46533,298.56,0.29856
13/01/2014,22:31:35,424.32,434.08,430.22,1.14,0,0,,,,,373.46,0.37346,289.68,0.28968
13/01/2014,22:36:35,424.27,434.22,430.15,1.16,0,0,,,,,389.45,0.38945,282.12,0.28212
13/01/2014,22:41:35,419.92,429.4,425.95,1.11,0,0,,,,,366.51,0.36651,270.23,0.27023
13/01/2014,22:46:35,420.12,429.64,425.91,1.11,0,0,,,,,364.72,0.36472,271.45,0.27145
13/01/2014,22:51:35,420.26,430.27,426.32,1.1,0,0,,,,,358.68,0.35868,272.28,0.27228
13/01/2014,22:56:35,421.49,430.88,426.97,1.14,0,0,,,,,379.78,0.37978,275.2,0.2752
13/01/2014,23:01:35,420.44,429.8,426.34,1.12,0,0,,,,,365.46,0.36546,274.83,0.27483
13/01/2014,23:06:35,421.54,431.34,427.13,1.13,0,0,,,,,372.53,0.37253,276.35,0.27635
13/01/2014,23:11:35,422.23,431.77,428.16,1.14,0,0,,,,,372.32,0.37232,281.39,0.28139
13/01/2014,23:16:35,421.63,431.29,427.43,1.13,0,0,,,,,370.67,0.37067,280.48,0.28048
13/01/2014,23:21:35,420.48,430.21,425.96,1.14,0,0,,,,,373.37,0.37337,283,0.283
13/01/2014,23:26:35,420.96,430.59,426.33,1.13,0,0,,,,,369.99,0.36999,281.05,0.28105
13/01/2014,23:31:35,421.52,430.57,426.8,1.13,0,0,,,,,369.24,0.36924,282.17,0.28217
13/01/2014,23:36:35,421.75,431.27,427.42,1.15,0,0,,,,,374.65,0.37465,284.71,0.28471
13/01/2014,23:41:35,421.83,431.05,427.07,1.14,0,0,,,,,374.3,0.3743,280.42,0.28042
13/01/2014,23:46:35,421.34,430.65,427.15,1.12,0,0,,,,,364.56,0.36456,279.17,0.27917
13/01/2014,23:51:35,420.13,429.51,425.98,1.12,0,0,,,,,366.64,0.36664,276.94,0.27694
13/01/2014,23:56:35,424.44,433.87,430.53,1.2,0,0,,,,,400.4,0.4004,296.04,0.29604
14/01/2014,00:01:35,420.5,429.62,425.88,1.12,0,0,,,,,366.99,0.36699,274.99,0.27499
14/01/2014,00:06:35,420.56,430.09,425.94,1.13,0,0,,,,,368.31,0.36831,277.14,0.27714
14/01/2014,00:11:35,420.23,429.43,425.76,1.11,0,0,,,,,362.39,0.36239,274.45,0.27445
14/01/2014,00:16:35,420.63,429.83,426,1.11,0,0,,,,,361.01,0.36101,276.57,0.27657
14/01/2014,00:21:35,424.66,434.3,430.47,1.19,0,0,,,,,391.19,0.39119,298.78,0.29878
14/01/2014,00:26:35,424.26,433.86,429.9,1.19,0,0,,,,,393.17,0.39317,294.53,0.29453
14/01/2014,00:31:35,424.26,434.04,430.09,1.18,0,0,,,,,390.12,0.39012,294.46,0.29446
14/01/2014,00:36:35,424.68,433.89,430.14,1.18,0,0,,,,,387.23,0.38723,295,0.295
14/01/2014,00:41:35,425.51,434.81,430.64,1.18,0,0,,,,,390.31,0.39031,297.51,0.29751
14/01/2014,00:46:35,420.41,429.43,425.77,1.14,0,0,,,,,369.23,0.36923,282.35,0.28235
14/01/2014,00:51:35,420.16,429.4,426.02,1.14,0,0,,,,,371.59,0.37159,281.78,0.28178
14/01/2014,00:56:35,420.95,430.21,426.99,1.14,0,0,,,,,371.93,0.37193,280.55,0.28055
14/01/2014,01:01:35,419.84,429.37,425.66,1.15,0,0,,,,,373.95,0.37395,282.98,0.28298
14/01/2014,01:06:35,420.25,429.71,425.68,1.15,0,0,,,,,372.97,0.37297,287.38,0.28738
14/01/2014,01:11:35,421.07,430.1,426.18,1.13,0,0,,,,,367.37,0.36737,283.42,0.28342
14/01/2014,01:16:35,421.5,430.98,426.91,1.15,0,0,,,,,373.45,0.37345,288.38,0.28838
14/01/2014,01:21:35,421.08,430.35,426.34,1.13,0,0,,,,,369.34,0.36934,281.91,0.28191
14/01/2014,01:26:35,421.27,430.53,426.88,1.15,0,0,,,,,375.95,0.37595,289.27,0.28927
14/01/2014,01:31:35,421.2,430.53,426.54,1.14,0,0,,,,,370.71,0.37071,285.15,0.28515
14/01/2014,01:36:35,421,430.67,426.72,1.16,0,0,,,,,379.86,0.37986,288.29,0.28829
14/01/2014,01:41:35,420.97,430.42,426.85,1.15,0,0,,,,,374.9,0.3749,288.01,0.28801
14/01/2014,01:46:35,421.23,430.09,426.36,1.16,0,0,,,,,379.66,0.37966,290.24,0.29024
14/01/2014,01:51:35,420.59,429.82,426.13,1.14,0,0,,,,,372.75,0.37275,283.5,0.2835
14/01/2014,01:56:35,421.07,430.13,426.55,1.14,0,0,,,,,370.14,0.37014,284.71,0.28471
14/01/2014,02:01:35,421.59,430.75,426.58,1.14,0,0,,,,,372.14,0.37214,284.1,0.2841
14/01/2014,02:06:35,421.58,430.73,426.92,1.14,0,0,,,,,372.04,0.37204,283.73,0.28373
14/01/2014,02:11:35,420.83,430.65,426.41,1.16,0,0,,,,,379.28,0.37928,289.39,0.28939
14/01/2014,02:16:35,421.45,431.12,427.11,1.15,0,0,,,,,375.53,0.37553,287.96,0.28796
14/01/2014,02:21:35,422.12,431.57,427.34,1.15,0,0,,,,,376.06,0.37606,285.42,0.28542
14/01/2014,02:26:35,422.3,431.36,427.47,1.15,0,0,,,,,374.13,0.37413,288.46,0.28846
14/01/2014,02:31:35,421.65,430.88,427.11,1.15,0,0,,,,,373.64,0.37364,290.04,0.29004
14/01/2014,02:36:35,422.05,431.3,427.28,1.16,0,0,,,,,378.74,0.37874,290.44,0.29044
14/01/2014,02:41:35,422.31,430.99,427.25,1.15,0,0,,,,,374.39,0.37439,289.62,0.28962
14/01/2014,02:46:35,422.14,431.32,427.56,1.16,0,0,,,,,377.3,0.3773,290.43,0.29043
14/01/2014,02:51:35,422.34,431.67,427.7,1.16,0,0,,,,,378.81,0.37881,292.4,0.2924
14/01/2014,02:56:35,422.72,431.81,428.29,1.17,0,0,,,,,382.14,0.38214,293.64,0.29364
14/01/2014,03:01:35,422.5,431.63,427.79,1.15,0,0,,,,,375.2,0.3752,288.81,0.28881
14/01/2014,03:06:35,421.93,431.46,428.17,1.15,0,0,,,,,374.37,0.37437,288.72,0.28872
14/01/2014,03:11:35,421.78,431.47,427.6,1.17,0,0,,,,,383.07,0.38307,291.9,0.2919
14/01/2014,03:16:35,421.5,430.86,426.96,1.15,0,0,,,,,374.71,0.37471,288.1,0.2881
14/01/2014,03:21:35,422.27,431.08,427.39,1.14,0,0,,,,,371.65,0.37165,285.25,0.28525
14/01/2014,03:26:35,422.25,431.67,427.89,1.16,0,0,,,,,380,0.38,291.93,0.29193
14/01/2014,03:31:35,422.43,431.24,427.51,1.15,0,0,,,,,374.99,0.37499,287.94,0.28794
14/01/2014,03:36:35,422.24,431.39,428.02,1.16,0,0,,,,,380.48,0.38048,291.47,0.29147
14/01/2014,03:41:35,422.51,431.9,428.18,1.17,0,0,,,,,383.33,0.38333,292.67,0.29267
14/01/2014,03:46:35,422.13,431.31,427.61,1.15,0,0,,,,,377.68,0.37768,288.3,0.2883
14/01/2014,03:51:35,422.17,431.35,427.85,1.16,0,0,,,,,377.94,0.37794,289.2,0.2892
14/01/2014,03:56:35,421.64,431.59,427.39,1.16,0,0,,,,,378.97,0.37897,290.46,0.29046
14/01/2014,04:01:35,421.91,431.32,427.42,1.15,0,0,,,,,374.74,0.37474,287.17,0.28717
14/01/2014,04:06:35,421.82,431.52,427.39,1.17,0,0,,,,,383.95,0.38395,292.52,0.29252
14/01/2014,04:11:35,421.36,431,427.07,1.17,0,0,,,,,381.92,0.38192,293.63,0.29363
14/01/2014,04:16:35,422.44,431.45,427.6,1.16,0,0,,,,,378.83,0.37883,292.11,0.29211
14/01/2014,04:21:35,422.51,431.81,427.9,1.15,0,0,,,,,377.19,0.37719,288.09,0.28809
14/01/2014,04:26:35,422.53,431.56,427.87,1.16,0,0,,,,,377.34,0.37734,293.35,0.29335
14/01/2014,04:31:35,421.33,430.06,426.3,1.15,0,0,,,,,374.18,0.37418,288.43,0.28843
14/01/2014,04:36:35,421.63,430.67,426.61,1.14,0,0,,,,,368.86,0.36886,288.21,0.28821
14/01/2014,04:41:35,420.96,430.82,426.37,1.16,0,0,,,,,377.81,0.37781,291.07,0.29107
14/01/2014,04:46:35,421.31,430.42,426.63,1.15,0,0,,,,,370.84,0.37084,289.64,0.28964
14/01/2014,04:51:35,421.51,430.76,427.2,1.16,0,0,,,,,378.01,0.37801,290.61,0.29061
14/01/2014,04:56:35,420.17,429.88,425.5,1.14,0,0,,,,,371.2,0.3712,285.58,0.28558
14/01/2014,05:01:35,420.74,429.93,425.99,1.14,0,0,,,,,371.94,0.37194,285.85,0.28585
14/01/2014,05:06:35,420.56,429.43,425.88,1.14,0,0,,,,,370.64,0.37064,286.19,0.28619
14/01/2014,05:11:35,425.23,434.76,431,1.21,0,0,,,,,397.05,0.39705,305.13,0.30513
14/01/2014,05:16:35,419.27,429.06,425.19,1.14,0,0,,,,,370.17,0.37017,283.27,0.28327
14/01/2014,05:21:35,420.41,430.09,426.08,1.15,0,0,,,,,374.96,0.37496,283.38,0.28338
14/01/2014,05:26:35,424.34,434.25,430.52,1.18,0,0,,,,,388.3,0.3883,297.98,0.29798
14/01/2014,05:31:35,424.03,433.34,429.56,1.17,0,0,,,,,382.58,0.38258,294.89,0.29489
14/01/2014,05:36:35,422.43,432.16,428.52,1.17,0,0,,,,,383.64,0.38364,292.63,0.29263
14/01/2014,05:41:35,423.37,433.03,429,1.17,0,0,,,,,384.48,0.38448,291.7,0.2917
14/01/2014,05:46:35,424.33,434.1,430.44,1.18,0,0,,,,,388.04,0.38804,296.71,0.29671
14/01/2014,05:51:35,424.54,434.17,429.95,1.18,0,0,,,,,392.59,0.39259,294.75,0.29475
14/01/2014,05:56:35,422.92,432.48,428.26,1.16,0,0,,,,,382.86,0.38286,285.81,0.28581
14/01/2014,06:01:35,423.41,433.19,429.24,1.16,0,0,,,,,381.69,0.38169,288.26,0.28826
14/01/2014,06:06:35,423.24,432.8,428.71,1.16,0,0,,,,,383.01,0.38301,289.18,0.28918
14/01/2014,06:11:35,423.04,432.63,428.98,1.17,0,0,,,,,385.03,0.38503,291.46,0.29146
14/01/2014,06:16:35,422.06,432.22,427.99,1.16,0,0,,,,,379.97,0.37997,286.63,0.28663
14/01/2014,06:21:35,422.25,431.83,427.9,1.15,0,0,,,,,380.03,0.38003,286.43,0.28643
14/01/2014,06:26:35,420.98,431.4,427.29,1.15,0,0,,,,,378,0.378,286.14,0.28614
14/01/2014,06:31:35,420.88,430.28,426.06,1.13,0,0,,,,,369.7,0.3697,282.48,0.28248
14/01/2014,06:36:35,420.42,429.94,426.24,1.13,0,0,,,,,367.48,0.36748,280.33,0.28033
14/01/2014,06:41:35,424.15,433.71,429.84,1.18,0,0,,,,,385.96,0.38596,297.05,0.29705
14/01/2014,06:46:35,425.75,436.07,431.77,1.2,0,0,,,,,396.28,0.39628,304.07,0.30407
14/01/2014,06:51:35,424.33,434.18,429.88,1.18,0,0,,,,,388.65,0.38865,293.8,0.2938
14/01/2014,06:56:35,423.97,433.84,429.29,1.16,0,0,,,,,381.58,0.38158,293.24,0.29324
14/01/2014,07:01:35,424.89,434.75,430.69,1.18,0,0,,,,,390.91,0.39091,297.69,0.29769
14/01/2014,07:06:35,423.93,433.12,429.43,1.16,0,0,,,,,382.09,0.38209,289.52,0.28952
14/01/2014,07:11:35,421.01,430.82,426.87,1.13,0,0,,,,,370.02,0.37002,281.67,0.28167
14/01/2014,07:16:35,421.74,430.95,427.06,1.14,0,0,,,,,374.11,0.37411,281.29,0.28129
14/01/2014,07:21:35,420.99,430.68,426.03,1.11,0,0,,,,,359.42,0.35942,279.71,0.27971
14/01/2014,07:26:35,421.54,431.14,427.42,1.13,0,0,,,,,369.31,0.36931,284.57,0.28457
14/01/2014,07:31:35,422.15,431.55,427.54,1.14,0,0,,,,,366.72,0.36672,292.1,0.2921
14/01/2014,07:36:35,421.89,431.05,426.61,1.12,0,0,,,,,360.9,0.3609,285.08,0.28508
14/01/2014,07:41:35,422.04,430.91,426.99,1.13,0,0,,,,,363.84,0.36384,288.99,0.28899
14/01/2014,07:46:35,422.52,431.15,427.75,1.13,0,0,,,,,371.77,0.37177,283.38,0.28338
14/01/2014,07:51:35,420.94,429.42,426.04,1.11,0,0,,,,,357.85,0.35785,280.76,0.28076
14/01/2014,07:56:35,421.35,429.94,426.63,1.13,0,0,,,,,364.07,0.36407,285.48,0.28548
14/01/2014,08:01:35,426.22,435.04,431,1.17,0,0,,,,,388.52,0.38852,290.56,0.29056
14/01/2014,08:06:35,425.04,433.78,430.21,1.17,0,0,,,,,392.08,0.39208,286.72,0.28672
14/01/2014,08:11:35,420.93,429.53,425.76,1.09,0,0,,,,,355.94,0.35594,273.25,0.27325
14/01/2014,08:16:35,420.13,429.06,425.23,1.1,0,0,,,,,357.71,0.35771,270.37,0.27037
14/01/2014,08:21:35,424.55,433.31,429.41,1.14,0,0,,,,,375.72,0.37572,284.93,0.28493
14/01/2014,08:26:35,425.16,433.97,430,1.27,0,0,,,,,496.83,0.49683,152.09,0.15209
14/01/2014,08:31:35,424.22,433.31,429.57,1.41,0,0.95,,,,,918.62,0.91862,175.85,0.17585
14/01/2014,08:36:35,427.74,436.35,432.52,3.31,2.52,2.91,,,,,2506.1,2.5061,129.23,0.12923
14/01/2014,08:41:35,426.94,436.38,432.55,3.46,2.68,3.11,,,,,2646.65,2.64665,132.46,0.13246
14/01/2014,08:46:35,424.21,432.82,429.69,1.17,0,0,,,,,382.98,0.38298,295.27,0.29527
14/01/2014,08:51:35,424.15,433.01,429.17,1.13,0,0,,,,,366.57,0.36657,290.65,0.29065
14/01/2014,08:56:35,426.4,435.49,431.35,2.83,2.09,2.46,,,,,2143.98,2.14398,148.91,0.14891
14/01/2014,09:01:35,427.66,436.29,432.59,4.48,3.82,4.11,,,,,3412.53,3.41253,117.64,0.11764
14/01/2014,09:06:35,428.46,437.28,433.48,4.83,4.16,4.47,,,,,3689.55,3.68955,104.79,0.10479
14/01/2014,09:11:35,427.62,436.45,432.33,4.22,3.55,3.86,,,,,3221.06,3.22106,112.78,0.11278
14/01/2014,09:16:35,427.37,436.1,432.45,4.15,3.46,3.78,,,,,3162.92,3.16292,107.12,0.10712
14/01/2014,09:21:35,428.56,436.84,432.94,5.2,4.57,4.83,,,,,3972.16,3.97216,84.7,0.0847
14/01/2014,09:26:35,428.34,436.49,432.49,5.2,4.56,4.82,,,,,3970.44,3.97044,82.02,0.08202
14/01/2014,09:31:35,428.23,436.57,432.4,5.73,5.08,5.33,,,,,4357.62,4.35762,74.24,0.07424
14/01/2014,09:36:35,428.37,437.31,432.9,5.85,5.24,5.42,,,,,4448.97,4.44897,51.52,0.05152
14/01/2014,09:41:35,428.34,437.11,432.72,5.56,4.97,5.07,,,,,4209.7,4.2097,36.55,0.03655
14/01/2014,09:46:35,427.26,435.63,431.52,5.73,5.09,5.2,,,,,4295.13,4.29513,23.08,0.02308
14/01/2014,09:51:35,428,436.24,432.44,5.96,5.31,5.53,,,,,4508.54,4.50854,38.85,0.03885
14/01/2014,09:56:35,426.89,435.19,431.51,5.95,5.37,5.49,,,,,4494.31,4.49431,24.04,0.02404
14/01/2014,10:01:35,426.41,434.8,431.46,6.18,5.52,5.77,,,,,4661.48,4.66148,38.32,0.03832
14/01/2014,10:06:35,427.52,435.96,432.45,6.44,5.79,5.97,,,,,4853.72,4.85372,26.69,0.02669
14/01/2014,10:11:35,426.95,435.23,431.35,6.22,5.59,5.7,,,,,4658.57,4.65857,4.39,0.00439
